,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
0,1,0,100.02182006835938,6.078909635543823,0.967,8,2,64,37,768,1536,0.09900393108068989,0.9367536698605835,0.16105532109214402,0.4019990298737123,0.006472916295736989,32,8,10
1,1,1,68.65226912498474,8.73426365852356,0.962,9,3,64,30,128,768,0.09426167846174009,0.9045707810814132,0.13055386808800995,0.9131823656531249,0.008324980909028043,32,8,10
2,1,2,102.98836731910706,8.781298637390137,0.968,8,3,32,32,512,1536,0.0641745272249383,0.9226748723734662,0.14682494494594678,0.139096533853433,0.00856171124086294,32,8,10
3,1,3,90.73026132583618,11.795157432556152,0.958,4,4,128,4,768,1024,0.011175409845233275,0.9170551079041611,0.08973455190572638,0.9559958648537866,0.00823992942456157,32,8,10
4,1,4,111.71583414077759,5.87201452255249,0.965,9,2,32,44,512,512,0.0534671063768471,0.9028159218901999,0.0722804319345155,0.5517661030010378,0.0021040677387874048,32,8,10
5,1,5,111.74542093276978,5.888930559158325,0.971,9,2,128,14,512,1792,0.08598441189442271,0.9172400868411709,0.1559125646500961,0.4587218289222823,0.008547045030183935,32,8,10
6,1,6,89.39598894119263,5.84029746055603,0.965,7,2,64,2,768,1536,0.047507063087241286,0.9495687051258748,0.07593144027383458,0.26590856429445475,0.005047245976163142,32,8,10
7,1,7,86.98032021522522,5.80870795249939,0.965,7,2,64,20,256,1536,0.038043874124718435,0.9644742812424163,0.17742337845582945,0.10683124559288952,0.008855474102408181,32,8,10
8,1,8,80.48053288459778,11.61060881614685,0.964,8,4,128,40,128,1536,0.08616553615648513,0.9102858695175656,0.0869168794556349,0.49429175300498507,0.005495328103886183,32,8,10
9,1,9,44.02975296974182,5.863604784011841,0.968,4,2,64,20,768,1792,0.03419036826039911,0.9710436091656367,0.19635704961759465,0.555411493359842,0.005789885354498158,32,8,10
10,1,10,92.06606674194336,11.564269065856934,0.963,9,4,32,24,128,256,0.03148099391467378,0.9005119854838725,0.125761473292973,0.9757928340859235,0.007840112167288173,32,8,10
11,1,11,68.88989233970642,11.599789142608643,0.961,5,4,32,47,256,1280,0.05010736926436967,0.9698460544264544,0.07499428385454836,0.8379984824481976,0.0005788990274091048,32,8,10
12,1,12,22.053499937057495,8.70091438293457,0.911,1,3,64,32,768,256,0.026741447786127467,0.9416906097385913,0.10421822565503733,0.5058341574155971,0.009250225529577353,32,8,10
13,1,13,89.46217727661133,8.696055173873901,0.955,7,3,32,38,128,1792,0.08009689071505381,0.9586001017081455,0.07957419791314736,0.5992116552526486,0.0027395319419268407,32,8,10
14,1,14,54.913652181625366,5.857919931411743,0.961,8,2,128,11,768,768,0.06516582943671426,0.9835128390778117,0.1363153224092711,0.6132696660733413,0.007702731078070649,32,8,10
15,1,15,34.12179708480835,11.568247079849243,0.96,2,4,128,17,128,1792,0.020453186909909136,0.91251850485422,0.17400164828580927,0.6462548956264371,0.009671661305408053,32,8,10
16,1,16,76.71076154708862,5.827711820602417,0.967,7,2,32,6,768,1536,0.04851431468734612,0.915141894487317,0.14429083334686976,0.7900933877253994,0.007108067224610153,32,8,10
17,1,17,76.73017001152039,5.8506128787994385,0.964,7,2,128,34,128,768,0.008222547164250154,0.9716910641448608,0.12034927118282666,0.5629026456141336,0.001362586322712713,32,8,10
18,1,18,78.22609376907349,8.685462236404419,0.971,6,3,128,38,128,1024,0.056115698516821466,0.9241464695569275,0.14371784083590186,0.9053987980920036,0.009003708894964815,32,8,10
19,1,19,65.81479620933533,5.90390944480896,0.968,6,2,64,49,768,768,0.0840041065451736,0.9690633066809289,0.05460922881875698,0.2661458367286511,0.008978091677672889,32,8,10
20,1,20,22.549478769302368,11.550822496414185,0.888,1,4,128,40,768,1280,0.021359516511279986,0.9073138402094567,0.13460268176093093,0.2888721518171341,0.009144936314397977,32,8,10
21,1,21,22.051747798919678,8.692968130111694,0.909,1,3,128,12,128,1280,0.07792792025778517,0.9354356000711849,0.13230051510996851,0.11609631255362542,0.008944084656161862,32,8,10
22,1,22,100.70073938369751,8.701549768447876,0.969,8,3,128,48,768,512,0.03737045167191236,0.9543421851154494,0.12900686043151455,0.483779429929186,0.007401353229272976,32,8,10
23,1,23,78.22851467132568,8.678635358810425,0.969,6,3,64,43,768,1536,0.09776753268335422,0.9233640360660209,0.11387779230703444,0.7142541235524122,0.0006597662898436596,32,8,10
24,1,24,44.52996325492859,8.758364915847778,0.957,3,3,64,38,256,1536,0.05337054370014888,0.9171102945663966,0.19229126456961543,0.48446606013757987,0.004127532727999236,32,8,10
25,1,25,22.052974939346313,8.703197240829468,0.908,1,3,128,7,256,768,0.025031187153961826,0.9207074199970063,0.19545396963144995,0.7970891003034991,0.006248936683875277,32,8,10
26,1,26,11.308438062667847,5.799146413803101,0.114,1,2,128,23,512,1536,0.09244636188065307,0.9441306479192784,0.06173301108502638,0.9139098782102659,0.005910739088465213,32,8,10
27,1,27,67.14608430862427,8.673832893371582,0.955,5,3,64,6,768,1280,0.03664757119385844,0.9738419154387913,0.13567722778529873,0.1598298072986401,0.002919742004622836,32,8,10
28,1,28,57.26987814903259,11.625273704528809,0.965,4,4,128,17,128,1536,0.06830255199676197,0.9593766681273161,0.12718759147191608,0.4441753147201273,0.009010384826116638,32,8,10
29,1,29,33.117013454437256,5.8493781089782715,0.96,3,2,64,25,768,7,0.05509882518699877,0.9707020524378193,0.18547014386293015,0.5371045923232414,0.0067906886243486115,32,8,10
30,1,30,22.546768188476562,11.526031494140625,0.942,1,4,128,20,512,1792,0.09496934751348354,0.9064846337431329,0.1379860699094975,0.5743905108066758,0.00452135346259928,32,8,10
31,1,31,89.46835041046143,8.75948166847229,0.951,7,3,128,8,512,256,0.016781636279141827,0.9631007322681487,0.1343885449869236,0.10999335287352113,0.0077932970526203155,32,8,10
