,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
19,1,19,56.97581601142883,8.931248903274536,0.807,4,3,32,26,128,1024,0.07509900522354063,0.988280732745661,0.13631721321553025,0.6666175331684366,0.0028644294729695385,32,8,10
20,1,20,178.6894781589508,11.831120014190674,0.847,9,4,128,37,4,1280,0.024956823309855145,0.9067802349849132,0.09899213765788498,0.7224012126134495,0.0093623775861658,32,8,10
21,1,21,45.224772930145264,11.772022008895874,0.748,2,4,64,41,256,768,0.01327939482930128,0.9046932749338856,0.052417264427639554,0.708350231617965,0.0022446250773412828,32,8,10
22,1,22,178.5452437400818,11.848388671875,0.826,8,4,32,26,256,512,0.0878611301882081,0.924178523546278,0.1481981655038447,0.2323244766282968,0.007978855640960143,32,8,10
23,1,23,45.232096910476685,11.859350681304932,0.771,2,4,32,47,256,1536,0.027425175907766327,0.9194460545190712,0.09128590541544176,0.9389259113677336,0.003977009985712727,32,8,10
24,1,24,33.706159591674805,5.971220970153809,0.791,3,2,64,30,512,1536,0.007194862997460523,0.920987174247458,0.2,0.3513303593419237,0.006238981075207941,32,8,10
25,1,25,156.24953174591064,11.76192855834961,0.828,7,4,128,32,256,256,0.036634281066320176,0.9691827661188029,0.13181582416613918,0.5180245178045272,0.004275274851378087,32,8,10
26,1,26,78.03155517578125,5.995588779449463,0.846,7,2,128,12,256,7,0.062119972059628985,0.9454542156096869,0.1926395176611791,0.9063412280052019,0.0009723980447520424,32,8,10
27,1,27,89.5030505657196,11.858782052993774,0.784,4,4,128,26,768,256,0.0837589125425672,0.9082028999537952,0.16785830727916382,0.9594176537894106,0.0011697347873067592,32,8,10
28,1,28,44.71246337890625,5.994114398956299,0.807,4,2,32,36,512,256,0.0017598531745660552,0.920807868082395,0.159909177139876,0.45915585730927144,0.0023937334989517643,32,8,10
29,1,29,22.393930435180664,8.92088794708252,0.736,1,3,64,16,128,256,0.05692374292893981,0.9501765269050194,0.17957547139194124,0.19860798068886404,0.00010324884637366875,32,8,10
30,1,30,67.0359365940094,5.914067983627319,0.832,8,2,32,32,512,1792,0.00976319511130699,0.9543458325494123,0.14176529715034675,0.3613571198686071,0.007180496275896895,32,8,10
31,1,31,89.57342100143433,11.754641771316528,0.8,7,4,128,31,768,768,0.06843403033787426,0.9664260808110291,0.18789004003602788,0.12281544472419786,0.0001,32,8,10
32,1,32,68.51154112815857,8.879672765731812,0.81,5,3,128,47,4,768,0.06966304430488261,0.9377958856100734,0.0946514489672117,0.25207964137920785,0.008741977099875831,32,8,10
33,1,33,33.667839765548706,5.959547281265259,0.8,3,2,32,40,768,256,0.06299439959159908,0.9234612943446094,0.16629573184794094,0.4432084560186186,0.004110542070663741,32,8,10
34,1,34,22.357728481292725,9.009638547897339,0.743,1,3,64,18,768,256,0.09075111995314714,0.9838820243263169,0.08267300928048935,0.4159561186090418,0.00034274574330958753,32,8,10
35,1,35,22.389810800552368,8.913766860961914,0.348,1,3,64,48,256,768,0.0765292092212524,0.9024929742233833,0.0545885940649667,0.9970524112860585,0.0006529460259701272,32,8,10
36,1,36,178.3809621334076,11.872194051742554,0.838,8,4,32,35,768,1536,0.08091128327647704,0.9023640912712453,0.16765903294806142,0.4589027232134779,0.0009414262068815474,32,8,10
37,1,37,23.01889944076538,11.804200172424316,0.721,1,4,64,3,256,1280,0.07791859229557997,0.9751696920689332,0.1223527411078353,0.3385735346109308,0.008486137805037203,32,8,10
38,1,38,45.54772758483887,8.894999980926514,0.805,3,3,128,4,768,512,0.024817055229778593,0.9400305404733531,0.14818179950698057,0.609913348735121,0.009623093444857629,32,8,10
39,1,39,22.391860961914062,8.875516653060913,0.695,1,3,64,20,128,1792,0.08137964737560391,0.9745890772367815,0.05134575906061032,0.11057185025876931,0.0021424154575592166,32,8,10
40,1,40,103.12435603141785,8.852093935012817,0.835,9,3,32,23,512,1536,0.06873340811077529,0.97952762136624,0.17133883962545798,0.9989151570515847,0.005973507857228738,32,8,10
41,1,41,114.59719324111938,8.942709684371948,0.842,9,3,32,49,256,256,0.08120281548886074,0.939919884054766,0.06915699934473445,0.30812753428022743,0.005665288689415727,32,8,10
42,1,42,67.4813380241394,11.778671264648438,0.778,4,4,128,33,128,768,0.010826771698781778,0.9404674854813394,0.1265363764415518,0.520144894818063,0.00039800728581412717,32,8,10
43,1,43,22.35183048248291,8.922134399414062,0.724,1,3,64,6,128,7,0.04713372867584748,0.9352049488771917,0.17511090161719484,0.5780622234376642,0.0009442952273102716,32,8,10
44,1,44,103.11526322364807,8.792341709136963,0.823,8,3,32,48,768,1792,0.06144177612001433,0.968271532710377,0.07183033506555814,0.9379976122265138,0.0011988442946628346,32,8,10
45,1,45,156.54608154296875,11.796496868133545,0.827,9,4,32,27,768,512,0.007182131879199826,0.9154401549142875,0.11197183588119115,0.30549660623366903,0.01,32,8,10
46,1,46,67.36181473731995,11.831244230270386,0.791,3,4,64,18,512,512,0.06323808547336185,0.9010109248551109,0.12239914038080954,0.33083624365127934,0.003589089693610267,32,8,10
47,1,47,55.81351137161255,5.97184944152832,0.833,5,2,32,44,128,768,0.06953269229840313,0.934882331610589,0.07175725870304142,0.6141207917318968,0.002672231850272972,32,8,10
48,1,48,67.00097727775574,5.9590959548950195,0.828,6,2,32,24,128,1792,0.019900436547722312,0.9725727335376751,0.19223027079689303,0.6243960726351716,0.008650956938674232,32,8,10
49,1,49,44.75094723701477,5.969981670379639,0.806,4,2,64,10,512,1792,0.06024186333943428,0.9275677849057673,0.19395320887350803,0.17635801196497256,0.009877253421597612,32,8,10
50,1,50,22.3981990814209,8.826900243759155,0.696,1,3,128,49,128,1280,0.014138664780772489,0.9441314209814922,0.057432423050063644,0.17881062480124155,0.007188062837837998,32,8,10
51,1,51,77.97191977500916,5.972136497497559,0.834,7,2,64,16,768,512,0.00744458986424816,0.9785896560372106,0.13725016777231364,0.5179850076725058,0.0053375696543169066,32,8,10
52,1,52,22.97437047958374,11.782601833343506,0.721,1,4,32,47,256,1536,0.027425175907766327,0.9194460545190712,0.09128590541544176,0.9389259113677336,0.003977009985712727,32,8,10
53,1,53,33.912447452545166,8.889200210571289,0.754,2,3,128,49,128,1280,0.00744458986424816,0.9785896560372106,0.13725016777231364,0.5179850076725058,0.0053375696543169066,32,8,10
54,1,54,66.86340022087097,5.924707412719727,0.841,8,2,128,12,768,1280,0.029504546757527582,0.9444747214382394,0.12239914038080954,0.33083624365127934,0.003589089693610267,32,8,10
55,1,55,67.49827194213867,11.86990737915039,0.821,3,4,64,18,512,512,0.06323808547336185,0.9010109248551109,0.16942272537198422,0.4054119890086356,0.008325556595848115,32,8,10
56,1,56,45.290566205978394,11.820574283599854,0.759,2,4,64,41,256,1792,0.08137964737560391,0.9745890772367815,0.05134575906061032,0.11057185025876931,0.0021424154575592166,32,8,10
57,1,57,22.38006567955017,8.899730682373047,0.722,1,3,64,20,128,768,0.01327939482930128,0.9046932749338856,0.052417264427639554,0.708350231617965,0.0022446250773412828,32,8,10
58,1,58,102.98885917663574,8.848548889160156,0.839,8,3,32,26,256,512,0.0878611301882081,0.924178523546278,0.1481981655038447,0.2323244766282968,0.007978855640960143,32,8,10
59,1,59,178.66229701042175,11.787525177001953,0.847,8,4,32,48,768,1792,0.06144177612001433,0.968271532710377,0.07183033506555814,0.9379976122265138,0.0011988442946628346,32,8,10
60,1,60,156.44558453559875,11.797083854675293,0.832,7,4,32,32,512,1792,0.00976319511130699,0.9543458325494123,0.14176529715034675,0.3624625337994284,0.007180496275896895,32,8,10
61,1,61,89.10210824012756,5.896847724914551,0.837,8,2,128,32,256,256,0.036634281066320176,0.9691827661188029,0.13181582416613918,0.5180245178045272,0.004275274851378087,32,8,10
62,1,62,134.14924573898315,11.766165971755981,0.835,6,4,32,44,512,512,0.09908783707702579,0.9095488993896156,0.11197183588119115,0.30549660623366903,0.0003991771712951893,32,8,10
63,1,63,178.65391850471497,11.845426559448242,0.837,9,4,32,27,768,512,0.06640987510111096,0.9154401549142875,0.11085923845458308,0.9117221798135968,0.0035426125216746125,32,8,10
64,1,64,55.86413097381592,5.930311918258667,0.807,5,2,32,10,512,1792,0.06024186333943428,0.9275677849057673,0.19395320887350803,0.17635801196497256,0.009877253421597612,32,8,10
65,1,65,44.804094076156616,5.939451694488525,0.813,4,2,64,32,128,512,0.059440108834763646,0.9060333939343957,0.14823867960443565,0.2818216306020721,0.005512078986686472,32,8,10
66,1,66,22.324639320373535,8.85815143585205,0.738,1,3,64,18,768,512,0.09075111995314714,0.9838820243263169,0.1265363764415518,0.520144894818063,0.00039800728581412717,32,8,10
67,1,67,89.69355916976929,11.790127754211426,0.808,4,4,128,33,128,768,0.010826771698781778,0.9404674854813394,0.08267300928048935,0.4159561186090418,0.00034274574330958753,32,8,10
68,1,68,134.05902123451233,11.846829652786255,0.831,6,4,64,11,128,1792,0.09075111995314714,0.9838820243263169,0.08267300928048935,0.4159561186090418,0.00034274574330958753,32,8,10
69,1,69,22.397266387939453,8.883252143859863,0.646,1,3,64,18,768,512,0.061438908511222634,0.9776629828510253,0.05788521269774149,0.8661284585359608,0.0014797053650133516,32,8,10
70,1,70,134.3037724494934,11.786535739898682,0.822,6,4,32,44,512,1280,0.024956823309855145,0.9067802349849132,0.09899213765788498,0.7937777328739141,0.0093623775861658,32,8,10
71,1,71,200.99459719657898,11.8258056640625,0.732,9,4,128,37,256,512,0.09908783707702579,0.9095488993896156,0.11085923845458308,0.9117221798135968,0.0035426125216746125,32,8,10
72,1,72,44.80102610588074,5.970788955688477,0.795,4,2,64,22,128,1792,0.08137964737560391,0.9745890772367815,0.05134575906061032,0.11057185025876931,0.0021424154575592166,32,8,10
73,1,73,22.40062642097473,8.83142638206482,0.751,1,3,64,20,256,768,0.0453397325040652,0.9391613767488263,0.08921435686769219,0.5288470067969482,0.0014115218773358108,32,8,10
74,1,74,55.88736057281494,5.980562686920166,0.371,5,2,64,48,256,768,0.0765292092212524,0.9024929742233833,0.0545885940649667,0.9970524112860585,0.0006529460259701272,32,8,10
75,1,75,22.365084648132324,8.829038858413696,0.743,1,3,32,32,128,512,0.059440108834763646,0.9060333939343957,0.14823867960443565,0.2818216306020721,0.005512078986686472,32,8,10
76,1,76,23.009063243865967,11.765218734741211,0.743,1,4,64,22,256,768,0.0453397325040652,0.9391613767488263,0.08921435686769219,0.5288470067969482,0.0014115218773358108,32,8,10
77,1,77,44.76044535636902,5.961038827896118,0.793,4,2,32,48,512,1024,0.04198272602634543,0.9255697912666088,0.1925041052935783,0.6600843626023923,0.006771034321147825,32,8,10
78,1,78,77.98332095146179,5.931212902069092,0.84,7,2,128,12,768,768,0.01566751280074405,0.9787415799313257,0.14687154876398997,0.24107797436578712,0.0013788017150027612,32,8,10
79,1,79,91.73142075538635,8.900794744491577,0.843,8,3,64,36,256,768,0.062119972059628985,0.9454542156096869,0.1926395176611791,0.9063412280052019,0.0009723980447520424,32,8,10
80,1,80,44.73834776878357,5.941180229187012,0.522,4,2,64,8,512,768,0.09750027672330748,0.9567054182111094,0.09128590541544176,0.9389259113677336,0.003977009985712727,32,8,10
81,1,81,45.322909355163574,11.77513313293457,0.738,2,4,32,47,256,1536,0.027425175907766327,0.9194460545190712,0.11252231093291326,0.880212748171269,0.008146779631928757,32,8,10
82,1,82,68.78133082389832,8.927879571914673,0.827,5,3,32,49,256,256,0.08120281548886074,0.939919884054766,0.06915699934473445,0.30812753428022743,0.005665288689415727,32,8,10
83,1,83,100.29922795295715,6.068850517272949,0.843,9,2,32,44,128,768,0.06953269229840313,0.934882331610589,0.07175725870304142,0.6141207917318968,0.002672231850272972,32,8,10
84,1,84,89.07269501686096,5.923390865325928,0.828,8,2,32,36,768,768,0.01566751280074405,0.9787415799313257,0.14687154876398997,0.24107797436578712,0.0013788017150027612,32,8,10
85,1,85,103.18536567687988,8.883472204208374,0.837,8,3,64,32,512,1792,0.00976319511130699,0.9543458325494123,0.14176529715034675,0.3624625337994284,0.007180496275896895,32,8,10
86,1,86,200.96188974380493,11.74222445487976,0.84,9,4,32,27,768,512,0.007182131879199826,0.9154401549142875,0.11197183588119115,0.30549660623366903,0.0003991771712951893,32,8,10
87,1,87,89.00406122207642,5.97538161277771,0.839,8,2,32,32,512,1792,0.00976319511130699,0.9543458325494123,0.14176529715034675,0.3613571198686071,0.007180496275896895,32,8,10
88,1,88,22.344832181930542,8.898334264755249,0.718,1,3,64,18,768,256,0.09075111995314714,0.9838820243263169,0.08267300928048935,0.4159561186090418,0.00034274574330958753,32,8,10
89,1,89,45.4952437877655,8.87714409828186,0.775,5,3,128,47,4,768,0.06966304430488261,0.9377958856100734,0.0946514489672117,0.25207964137920785,0.008741977099875831,32,8,10
90,1,90,201.15247130393982,11.774380445480347,0.842,9,4,128,37,4,1280,0.024956823309855145,0.9067802349849132,0.09899213765788498,0.7224012126134495,0.0093623775861658,32,8,10
91,1,91,77.98405146598816,5.908974647521973,0.833,7,2,64,16,4,512,0.014138664780772489,0.9441314209814922,0.057432423050063644,0.17881062480124155,0.007188062837837998,32,8,10
92,1,92,201.14070177078247,11.845238208770752,0.843,9,4,128,37,4,1280,0.024956823309855145,0.9067802349849132,0.09899213765788498,0.7224012126134495,0.0093623775861658,32,8,10
93,1,93,134.175190448761,11.724618434906006,0.822,9,4,32,27,768,512,0.007182131879199826,0.9154401549142875,0.11197183588119115,0.30549660623366903,0.01,32,8,10
94,1,94,33.718937397003174,6.00424599647522,0.786,3,2,64,30,512,1536,0.007194862997460523,0.920987174247458,0.2,0.3513303593419237,0.006238981075207941,32,8,10
95,1,95,66.88925457000732,5.913356065750122,0.815,7,2,128,12,256,7,0.062119972059628985,0.9454542156096869,0.1926395176611791,0.9063412280052019,0.0009723980447520424,32,8,10
96,1,96,156.4768772125244,11.794502973556519,0.838,7,4,128,31,768,768,0.06843403033787426,0.9664260808110291,0.18789004003602788,0.12281544472419786,0.0001,32,8,10
97,1,97,22.335201025009155,8.853218078613281,0.746,1,3,64,6,128,7,0.04713372867584748,0.9352049488771917,0.17511090161719484,0.5780622234376642,0.0009442952273102716,32,8,10
98,2,0,77.98361659049988,5.921706438064575,0.836,8,2,128,12,768,1280,0.029504546757527582,0.9444747214382394,0.16942272537198422,0.4054119890086356,0.008325556595848115,32,8,10
99,2,1,100.26549649238586,5.965698003768921,0.844,9,2,128,16,768,1280,0.0016753828078533903,0.9802231305088845,0.05702053439528059,0.8635078199179559,0.004619804521951665,32,8,10
100,2,2,66.87864947319031,5.954507112503052,0.833,7,2,128,12,256,7,0.062119972059628985,0.9454542156096869,0.1926395176611791,0.9063412280052019,0.0009723980447520424,32,8,10
101,2,3,178.78224873542786,11.800093412399292,0.845,8,4,128,37,4,1280,0.024956823309855145,0.9067802349849132,0.09899213765788498,0.7224012126134495,0.0093623775861658,32,8,10
102,2,4,66.99885153770447,5.946157693862915,0.815,6,2,32,32,512,1792,0.00976319511130699,0.9543458325494123,0.14176529715034675,0.3613571198686071,0.007180496275896895,32,8,10
103,2,5,91.68170833587646,8.953871965408325,0.836,8,3,32,23,512,1536,0.06873340811077529,0.97952762136624,0.17133883962545798,0.9989151570515847,0.005973507857228738,32,8,10
104,2,6,114.88191103935242,8.919924020767212,0.841,9,3,32,49,256,256,0.03821752030110956,0.939919884054766,0.06915699934473445,0.30812753428022743,0.005665288689415727,32,8,10
105,2,7,55.823354721069336,6.134729862213135,0.824,5,2,32,44,128,768,0.06953269229840313,0.934882331610589,0.07175725870304142,0.6141207917318968,0.002672231850272972,32,8,10
106,2,8,79.96546220779419,8.88301420211792,0.828,6,3,64,13,512,1792,0.04960808541133293,0.9769282583225743,0.1979368231688149,0.44896755986791315,0.006896279111741264,32,8,10
107,2,9,55.86277914047241,5.934531927108765,0.821,5,2,64,16,4,512,0.014138664780772489,0.9441314209814922,0.057432423050063644,0.17881062480124155,0.007188062837837998,32,8,10
108,2,10,55.23641395568848,5.987507581710815,0.747,4,2,3,8,512,768,0.09750027672330748,0.9567054182111094,0.11252231093291326,0.880212748171269,0.008146779631928757,32,8,10
109,2,11,56.132734298706055,5.9039788246154785,0.825,5,2,32,32,128,512,0.059440108834763646,0.9060333939343957,0.14823867960443565,0.2818216306020721,0.005512078986686472,32,8,10
110,2,12,78.35121321678162,5.99074912071228,0.784,7,2,64,43,256,1024,0.09620445345142067,0.9751820338263365,0.07703174141464453,0.8763124960697312,0.007676867284093893,32,8,10
111,2,13,157.36410546302795,11.853873491287231,0.835,8,4,32,35,4,1536,0.08091128327647704,0.9023640912712453,0.16765903294806142,0.4589027232134779,0.0009414262068815474,32,8,10
112,2,14,67.24423408508301,5.96602463722229,0.826,6,2,32,24,128,1792,0.019900436547722312,0.9725727335376751,0.19223027079689303,0.6243960726351716,0.008650956938674232,32,8,10
113,2,15,135.34360909461975,11.916502952575684,0.836,6,4,64,11,128,1792,0.061438908511222634,0.9776629828510253,0.05788521269774149,0.8661284585359608,0.0014797053650133516,32,8,10
114,2,16,45.06119108200073,5.965228319168091,0.82,4,2,64,22,256,768,0.0453397325040652,0.9391613767488263,0.08921435686769219,0.5288470067969482,0.0014115218773358108,32,8,10
115,2,17,112.79688358306885,11.755544900894165,0.814,7,4,128,32,256,256,0.036634281066320176,0.9691827661188029,0.13181582416613918,0.5180245178045272,0.004275274851378087,32,8,10
116,2,18,33.797210454940796,5.9268553256988525,0.792,3,2,32,40,768,256,0.06299439959159908,0.9234612943446094,0.16629573184794094,0.4432084560186186,0.004110542070663741,32,8,10
117,2,19,175.6002209186554,8.872084856033325,0.828,8,3,32,48,768,1792,0.06144177612001433,0.968271532710377,0.07183033506555814,0.9379976122265138,0.0011988442946628346,32,8,10
118,2,20,44.90142059326172,5.964616775512695,0.818,4,2,64,10,512,1792,0.06024186333943428,0.9202959129534906,0.19395320887350803,0.17635801196497256,0.009877253421597612,32,8,10
119,2,21,153.7837746143341,8.888312101364136,0.824,7,3,64,36,768,768,0.01566751280074405,0.9787415799313257,0.14687154876398997,0.24107797436578712,0.0013788017150027612,32,8,10
120,2,22,157.27926397323608,11.834115743637085,0.822,7,4,64,27,512,768,0.05396192166620656,0.9531988640475221,0.1638762364024715,0.19568095257558915,0.008445910023204974,32,8,10
121,2,23,33.767258405685425,5.970754146575928,0.784,3,2,64,30,512,1536,0.007194862997460523,0.920987174247458,0.2,0.3513303593419237,0.006238981075207941,32,8,10
122,2,24,45.2012505531311,5.988197326660156,0.818,4,2,32,36,512,256,0.0017598531745660552,0.920807868082395,0.159909177139876,0.45915585730927144,0.0023937334989517643,32,8,10
123,2,25,109.98164796829224,8.8905029296875,0.823,5,3,128,47,4,768,0.1,0.9377958856100734,0.0946514489672117,0.25207964137920785,0.008741977099875831,32,8,10
124,2,26,112.63806200027466,11.786009311676025,0.809,7,4,32,27,768,512,0.007182131879199826,0.9154401549142875,0.11197183588119115,0.30549660623366903,0.01,32,8,10
125,2,27,67.87840390205383,11.822378158569336,0.796,3,4,32,30,512,1792,0.0491492577043407,0.9259207542602018,0.06440439272194931,0.469841045199754,0.0032424615498756336,32,8,10
126,2,28,88.15419244766235,8.92378544807434,0.824,4,3,32,26,128,1024,0.07509900522354063,0.988280732745661,0.13631721321553025,0.6666175331684366,0.0028644294729695385,32,8,10
127,2,29,179.89309525489807,11.80602765083313,0.845,8,4,32,26,256,512,0.0878611301882081,0.924178523546278,0.1481981655038447,0.2323244766282968,0.007978855640960143,32,8,10
128,2,30,66.13144969940186,8.883090019226074,0.795,3,3,128,4,768,512,0.024817055229778593,0.9400305404733531,0.14818179950698057,0.609913348735121,0.009623093444857629,32,8,10
129,2,31,22.484845638275146,8.894397020339966,0.636,1,3,3,20,128,1792,0.08137964737560391,0.9745890772367815,0.05134575906061032,0.11057185025876931,0.0021424154575592166,32,8,10
130,2,32,44.39004588127136,8.890061855316162,0.753,2,3,64,39,128,1792,0.035838275236439676,0.9464613050306858,0.0966667199718832,0.5142062202647635,0.01,32,8,10
131,2,33,90.39306426048279,11.777393102645874,0.746,4,4,64,43,128,1280,0.08382908401714889,0.99,0.0751850221406619,0.7885748671268188,0.0037882073505812355,32,8,10
132,2,34,90.29314708709717,11.808834314346313,0.824,4,4,128,31,768,768,0.1,0.90401419518145,0.18789004003602788,0.12281544472419786,0.0001,32,8,10
133,2,35,22.502424955368042,8.80556845664978,0.683,1,3,64,13,768,1024,0.031431344418742714,0.9508415371527724,0.06391728612996657,0.8444328571554988,0.00950527075748968,32,8,10
134,2,36,22.437358140945435,8.84550666809082,0.683,1,3,3,18,768,256,0.09075111995314714,0.99,0.08267300928048935,0.4159561186090418,0.00034274574330958753,32,8,10
135,2,37,22.441117525100708,8.944888353347778,0.087,1,3,64,48,256,768,0.0765292092212524,0.9024929742233833,0.0545885940649667,0.9970524112860585,0.0006529460259701272,32,8,10
136,2,38,135.0381622314453,11.849465370178223,0.791,6,4,32,44,512,512,0.09908783707702579,0.9095488993896156,0.11085923845458308,0.9117221798135968,0.0035426125216746125,32,8,10
137,2,39,67.99622869491577,11.834787845611572,0.79,3,4,128,33,4,768,0.010826771698781778,0.9404674854813394,0.1265363764415518,0.520144894818063,0.00039800728581412717,32,8,10
138,2,40,45.55008888244629,11.846168041229248,0.766,2,4,64,41,256,768,0.01327939482930128,0.9046932749338856,0.052417264427639554,0.708350231617965,0.0022446250773412828,32,8,10
139,2,41,22.49206280708313,8.87988829612732,0.71,1,3,64,16,128,256,0.05692374292893981,0.9501765269050194,0.17957547139194124,0.19860798068886404,0.00010324884637366875,32,8,10
140,2,42,22.50242829322815,8.816147327423096,0.722,1,3,64,6,128,7,0.04713372867584748,0.9352049488771917,0.17511090161719484,0.5780622234376642,0.0009442952273102716,32,8,10
141,2,43,67.83321785926819,11.77174711227417,0.792,3,4,64,18,512,512,0.06323808547336185,0.9010109248551109,0.12239914038080954,0.33083624365127934,0.003589089693610267,32,8,10
142,2,44,23.111034631729126,11.855823040008545,0.712,1,4,32,48,512,1024,0.04198272602634543,0.9255697912666088,0.1925041052935783,0.6600843626023923,0.006771034321147825,32,8,10
143,2,45,22.500946760177612,8.918352842330933,0.711,1,3,128,49,128,1280,0.00744458986424816,0.9785896560372106,0.13725016777231364,0.5179850076725058,0.0053375696543169066,32,8,10
144,2,46,88.13954377174377,8.877679109573364,0.679,4,3,64,3,256,1280,0.09884465791108309,0.9054876166175249,0.09797391739848546,0.43620083040429136,0.004986780538779675,32,8,10
145,2,47,90.29645252227783,11.758176326751709,0.808,4,4,128,26,768,256,1e-07,0.9082028999537952,0.16785830727916382,0.9594176537894106,0.0011697347873067592,32,8,10
146,2,48,23.17300295829773,11.820491313934326,0.673,1,4,64,3,256,1280,0.07791859229557997,0.9751696920689332,0.1223527411078353,0.3385735346109308,0.008486137805037203,32,8,10
147,2,49,45.67083692550659,11.797629594802856,0.765,2,4,32,47,256,1536,0.027425175907766327,0.9194460545190712,0.09128590541544176,0.9389259113677336,0.003977009985712727,32,8,10
148,2,50,175.82599258422852,8.935462236404419,0.822,8,3,32,48,768,1792,0.06144177612001433,0.968271532710377,0.18789004003602788,0.12281544472419786,0.0001,32,8,10
149,2,51,90.40296530723572,11.728997945785522,0.633,4,4,128,31,768,768,0.06843403033787426,0.9664260808110291,0.07183033506555814,0.9379976122265138,0.0011988442946628346,32,8,10
150,2,52,44.961982011795044,5.949807167053223,0.809,9,2,128,31,768,768,0.06843403033787426,0.9664260808110291,0.18789004003602788,0.12281544472419786,0.0001,32,8,10
151,2,53,90.38623929023743,11.771052837371826,0.811,4,4,128,16,768,1280,0.0016753828078533903,0.9802231305088845,0.05702053439528059,0.8635078199179559,0.004619804521951665,32,8,10
152,2,54,22.46046018600464,8.90985655784607,0.68,1,3,64,20,128,1792,0.08137964737560391,0.9745890772367815,0.05134575906061032,0.11057185025876931,0.00010324884637366875,32,8,10
153,2,55,22.491506814956665,8.83738374710083,0.728,1,3,64,16,128,256,0.05692374292893981,0.9501765269050194,0.17957547139194124,0.19860798068886404,0.0021424154575592166,32,8,10
