,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
18,2,1,33.39663529396057,7.171983242034912,0.96,3,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.29698417756520756,0.009745972494450314,32,8,10
19,2,2,133.0680730342865,13.695744037628174,0.944,6,4,32,49,128,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
20,2,3,20.135982513427734,6.565730571746826,0.94,2,2,64,28,256,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
21,2,4,151.7033007144928,9.825042247772217,0.974,7,3,32,26,128,1280,0.04478570325189796,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
22,2,5,31.13919687271118,6.8981032371521,0.944,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
23,2,6,111.73143100738525,13.270162105560303,0.95,5,4,32,39,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
24,2,7,151.86311388015747,10.100347995758057,0.966,7,3,64,49,256,512,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
25,2,8,65.51644992828369,10.1149320602417,0.958,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
26,2,9,43.81666588783264,9.911441802978516,0.932,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
27,2,10,22.504133462905884,6.888460636138916,0.944,2,2,64,28,256,256,0.06452620735861095,0.9551433826702568,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
28,2,11,65.4836494922638,10.25757122039795,0.958,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
29,2,12,31.079237937927246,6.872099876403809,0.936,3,2,32,7,256,1024,0.068594650311965,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
30,2,13,132.8456048965454,10.053355693817139,0.972,7,3,64,49,256,512,0.021444446909362327,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
31,2,14,66.27950119972229,6.837252140045166,0.96,6,2,64,28,256,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
32,2,15,44.69544720649719,13.420000553131104,0.914,2,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
33,2,16,33.221375942230225,6.798470497131348,0.96,3,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.29698417756520756,0.007676114169265295,32,8,10
34,2,17,142.6711494922638,10.123515605926514,0.952,7,3,32,26,128,1280,0.04478570325189796,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.009745972494450314,32,8,10
35,2,18,31.005083560943604,6.677975177764893,0.96,3,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.29698417756520756,0.009745972494450314,32,8,10
36,3,0,11.617910385131836,6.64607572555542,0.89,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
37,3,1,22.384434700012207,6.728932857513428,0.946,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
38,3,2,151.6661891937256,10.062380313873291,0.962,7,3,32,26,128,1280,0.04478570325189796,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
39,3,3,30.932326555252075,6.916985034942627,0.946,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
40,3,4,151.6573531627655,10.035454273223877,0.962,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
41,3,5,43.78852868080139,10.234842300415039,0.94,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
42,3,6,132.63721323013306,13.648178100585938,0.188,6,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
43,3,7,55.59600830078125,9.951273441314697,0.958,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
44,3,8,110.89018559455872,13.239603519439697,0.954,5,4,32,39,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
45,3,9,126.29690337181091,13.579145908355713,0.964,6,4,32,49,128,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
46,3,10,33.44582486152649,7.170302391052246,0.938,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
47,3,11,22.468026399612427,6.912170886993408,0.942,2,2,64,28,256,256,0.06452620735861095,0.9551433826702568,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
48,3,12,65.41678404808044,10.138784408569336,0.942,3,3,128,25,512,1792,0.03796418684773025,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
49,3,13,110.34832835197449,13.074135780334473,0.954,5,4,32,39,256,1536,0.07863937992478122,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
50,3,14,33.37224769592285,6.735838413238525,0.928,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
51,3,15,43.817192792892456,9.809012413024902,0.934,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
52,3,16,65.35643482208252,9.748798370361328,0.962,3,3,128,25,512,1792,0.03796418684773025,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
53,3,17,126.2713189125061,13.444080829620361,0.952,6,4,32,49,128,768,0.05936849765802038,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
54,3,18,11.416808843612671,6.897164821624756,0.914,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.29698417756520756,0.009745972494450314,32,8,10
55,3,19,11.425863265991211,7.02744722366333,0.874,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
56,3,20,22.414348602294922,6.686058044433594,0.936,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
57,3,21,151.86634635925293,10.045094966888428,0.964,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
58,4,0,11.506839990615845,6.790741443634033,0.878,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
59,4,1,22.420714616775513,6.72519588470459,0.932,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
60,4,2,142.60842370986938,10.024673461914062,0.968,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
61,4,3,66.37810325622559,9.980668067932129,0.954,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
62,4,4,132.48050260543823,13.467119216918945,0.956,6,4,32,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
63,4,5,151.47398495674133,10.098124504089355,0.966,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
64,4,6,31.25812554359436,7.077204704284668,0.94,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
65,4,7,98.34392547607422,13.52388334274292,0.964,5,4,32,39,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
66,4,8,44.06645083427429,9.943148136138916,0.932,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
67,4,9,133.46207857131958,13.759524822235107,0.958,6,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
68,4,10,43.891112089157104,10.341716766357422,0.944,2,3,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
69,4,11,20.298075914382935,6.8072509765625,0.914,2,2,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
70,4,12,33.98258709907532,9.880101203918457,0.93,2,3,32,49,128,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
71,4,13,132.6998953819275,13.328508853912354,0.96,6,4,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
72,4,14,11.378111839294434,6.655625820159912,0.916,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
73,4,15,44.03815960884094,9.93123483657837,0.918,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
74,4,16,133.1052269935608,13.1860032081604,0.954,6,4,32,20,128,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
75,4,17,151.52243947982788,9.856824398040771,0.962,7,3,64,26,128,1280,0.04478570325189796,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
76,4,18,151.6674680709839,9.709517002105713,0.964,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
77,4,19,132.65327382087708,13.00590181350708,0.968,6,4,32,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
78,5,0,22.414051055908203,6.624842643737793,0.944,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
79,5,1,151.6991515159607,10.007565975189209,0.97,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
80,5,2,65.80794024467468,9.979026317596436,0.958,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
81,5,3,33.251044034957886,6.7412848472595215,0.934,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
82,5,4,11.339375734329224,6.675130367279053,0.874,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
83,5,5,142.9522602558136,9.979999542236328,0.964,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
84,5,6,43.87927842140198,9.934367656707764,0.91,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
85,5,7,126.41701054573059,13.313048362731934,0.958,6,4,32,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
86,5,8,110.44345545768738,13.34873342514038,0.956,5,4,32,39,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
87,5,9,113.07282185554504,13.348608016967773,0.96,6,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
88,5,10,130.3016963005066,9.747488498687744,0.958,6,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.008160843198804108,32,8,10
89,5,11,149.43003797531128,13.449927806854248,0.342,7,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
90,5,12,110.97270131111145,13.44748830795288,0.96,5,4,32,39,256,1536,0.07863937992478122,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
91,5,13,31.366088390350342,6.691165924072266,0.948,3,2,32,7,256,1024,0.068594650311965,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
92,5,14,12.781765460968018,6.606756210327148,0.894,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
93,5,15,132.67796325683594,13.591717720031738,0.962,6,4,32,20,4,768,0.05936849765802038,0.9028036273027905,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
94,5,16,110.44678926467896,13.223859310150146,0.96,5,4,32,39,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
95,5,17,132.30286145210266,13.411126613616943,0.956,6,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
96,5,18,142.13927721977234,10.071959972381592,0.966,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
97,6,0,22.48859214782715,6.950672626495361,0.946,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
98,6,1,143.7405138015747,10.142861366271973,0.956,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
99,6,2,65.73239779472351,9.97000503540039,0.948,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
100,6,3,151.89868807792664,9.703221797943115,0.966,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
101,6,4,33.51045322418213,6.7294721603393555,0.946,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
102,6,5,11.585731744766235,6.81568717956543,0.852,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
103,6,6,133.01259231567383,13.36837911605835,0.946,6,4,32,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
104,6,7,111.86325860023499,13.818248271942139,0.966,5,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
105,6,8,110.99036765098572,13.445554256439209,0.968,5,4,32,39,256,1536,0.07863937992478122,0.9,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
106,6,9,43.543184757232666,10.248891353607178,0.906,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
107,6,10,11.439453840255737,6.932990074157715,0.862,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.0038170330486982994,32,8,10
108,6,11,31.193196296691895,6.8562116622924805,0.938,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.009745972494450314,32,8,10
109,6,12,11.394512176513672,6.944282531738281,0.782,1,2,128,31,256,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
110,6,13,151.89786100387573,10.139777660369873,0.966,7,3,64,26,128,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
111,6,14,151.58755564689636,10.193868637084961,0.974,7,3,64,26,256,1536,0.07863937992478122,0.9260998826104174,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
112,6,15,110.59596037864685,13.371616840362549,0.946,5,4,32,39,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
113,6,16,43.618606090545654,10.260041236877441,0.914,2,3,32,18,128,1792,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
114,6,17,11.413536310195923,6.781501293182373,0.884,1,2,128,31,256,1280,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
115,6,18,110.23852038383484,13.487581729888916,0.96,5,4,32,39,256,1536,0.07863937992478122,0.9,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
116,6,19,22.359433889389038,6.883129119873047,0.942,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.14569656311231158,0.7516351757260143,0.003426545626421729,32,8,10
117,7,0,143.0010895729065,10.039696216583252,0.968,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
118,7,1,30.991999626159668,6.825495719909668,0.936,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
119,7,2,109.919997215271,13.340666770935059,0.956,5,4,32,39,256,1536,0.07863937992478122,0.9,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
120,7,3,22.61300277709961,7.022952079772949,0.946,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.15822945753284134,0.7516351757260143,0.003426545626421729,32,8,10
121,7,4,141.6624026298523,10.369003295898438,0.952,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
122,7,5,65.18842363357544,10.032384395599365,0.954,3,3,128,25,512,7,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
123,7,6,11.422497510910034,6.760895252227783,0.88,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
124,7,7,104.23041415214539,13.353365421295166,0.96,5,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
125,7,8,43.83305859565735,10.123301982879639,0.924,2,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
126,7,9,133.48831343650818,13.816575050354004,0.894,6,4,3,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
127,7,10,65.58332419395447,9.913110256195068,0.958,3,3,128,25,512,1792,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.005673253423258993,32,8,10
128,7,11,110.55622100830078,13.662348747253418,0.962,5,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.0016948789629282078,32,8,10
129,7,12,34.5082950592041,9.851272106170654,0.92,2,3,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
130,7,13,31.123444080352783,7.018404960632324,0.94,3,2,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
131,7,14,35.35362148284912,9.997697830200195,0.926,2,3,32,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
132,7,15,142.53800892829895,10.314114570617676,0.96,7,3,64,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
133,7,16,133.56518697738647,10.074645519256592,0.968,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
134,7,17,22.491661071777344,6.662700653076172,0.93,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.15822945753284134,0.7516351757260143,0.003426545626421729,32,8,10
135,7,18,132.83646416664124,13.29654836654663,0.926,6,4,3,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
136,7,19,56.46101665496826,10.055551528930664,0.952,3,3,128,25,512,7,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
137,8,0,142.75339674949646,9.951253890991211,0.96,7,3,64,26,128,1280,0.018362189239977927,0.9588458861899891,0.1208828974528182,0.8790298113939671,0.007676114169265295,32,8,10
138,8,1,33.45460033416748,6.81225061416626,0.932,3,2,32,7,256,1024,0.068594650311965,0.928057052441547,0.11494056490633545,0.4566185754134634,0.0038170330486982994,32,8,10
139,8,2,22.495176792144775,6.712833881378174,0.946,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.15822945753284134,0.7516351757260143,0.003426545626421729,32,8,10
140,8,3,66.21662092208862,9.805105209350586,0.964,3,3,128,25,512,7,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.0016948789629282078,32,8,10
141,8,4,11.457960844039917,6.458265781402588,0.878,1,2,128,31,256,1280,0.03421883639804362,0.9863149031921608,0.06489564652441705,0.2891622091841903,0.009745972494450314,32,8,10
142,8,5,110.62400937080383,13.273714542388916,0.92,5,4,3,39,256,1536,0.07863937992478122,0.9,0.1498685782831617,0.6905737098373358,0.01,32,8,10
143,8,6,151.82801747322083,10.161806106567383,0.96,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.01,32,8,10
144,8,7,111.38455104827881,13.997424602508545,0.946,5,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.005673253423258993,32,8,10
145,8,8,109.06833529472351,10.071476459503174,0.96,6,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
146,8,9,133.62278294563293,13.437545776367188,0.912,6,4,3,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
147,8,10,22.526023626327515,6.82134485244751,0.936,2,2,64,28,4,256,0.06452620735861095,0.9551433826702568,0.15822945753284134,0.7516351757260143,0.005673253423258993,32,8,10
148,8,11,110.92564368247986,13.367207050323486,0.97,5,4,64,45,512,512,0.0912340197539623,0.9008706804779831,0.057852270458787464,0.7327220994804146,0.003426545626421729,32,8,10
149,8,12,110.87355756759644,13.108109474182129,0.906,5,4,3,20,4,768,0.05936849765802038,0.9028036273027905,0.13815516415138324,0.3326169595819368,0.007048921963217281,32,8,10
150,8,13,133.35228300094604,13.824855327606201,0.962,6,4,32,39,256,1536,0.07863937992478122,0.9,0.1498685782831617,0.6905737098373358,0.0069188933411541325,32,8,10
151,8,14,56.20196175575256,10.050715923309326,0.958,3,3,128,25,512,7,0.03796418684773025,0.9359421271543862,0.1097579213686582,0.769513103837988,0.01,32,8,10
152,8,15,143.86718773841858,10.01566457748413,0.968,7,3,64,49,256,7,0.021444446909362327,0.9528201294648568,0.12797869974824796,0.8662156017673693,0.0016948789629282078,32,8,10
153,8,16,112.16974902153015,10.202752113342285,0.952,6,3,32,18,128,1792,0.04912668770086202,0.9226725302893072,0.074473772649061,0.3198502909941896,0.0047533986240607135,32,8,10
