,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
264,3,60,56.70944905281067,8.899778842926025,0.804,4,3,32,44,128,1280,0.047457611693632294,0.99,0.162973569439109,0.31837497808003656,0.004181370852281821,32,8,10
265,3,61,68.13678693771362,8.867576599121094,0.823,7,3,32,13,128,1792,0.05179416036656813,0.9670720531073489,0.07516508171809591,0.9987453064277734,0.008373926947776767,32,8,10
266,3,62,133.77029514312744,11.76541805267334,0.834,6,4,64,16,768,768,0.022642857384565507,0.9134323661637977,0.08652352229362173,0.4558426970559478,0.004135803956557274,32,8,10
267,3,63,103.82087850570679,8.952905416488647,0.845,8,3,32,31,512,768,0.07173739312335992,0.9099409525084882,0.08736526642857141,0.7517791000697692,0.0003387531946418662,32,8,10
268,3,64,67.19275403022766,11.879677772521973,0.807,3,4,128,13,768,1536,0.027453261436175488,0.9507199697632319,0.12929316177004335,0.43965679922539036,0.008811426075906412,32,8,10
269,3,65,133.71671223640442,11.722175598144531,0.821,6,4,32,15,256,1536,0.023375945425074023,0.9456382895116866,0.17296410220332575,0.355377022287234,0.0034006960709424263,32,8,10
270,3,66,89.25670170783997,11.82595443725586,0.807,4,4,64,35,768,512,0.08459750991059825,0.9773986640560116,0.08368077779838737,0.37739606280789306,0.007647218211166358,32,8,10
271,3,67,111.39718699455261,11.80645227432251,0.806,5,4,128,20,512,1280,0.008519148412302583,0.9687150216920433,0.08076824670341966,0.24235900571411956,0.0028341188416411904,32,8,10
272,3,68,133.55305242538452,11.689962387084961,0.824,6,4,32,31,128,768,0.08837524915110537,0.9038998707187483,0.15414596692060223,0.8147542869437212,0.0027338648517108524,32,8,10
273,3,69,22.501116275787354,5.900891542434692,0.751,2,2,64,15,512,768,0.07173739312335992,0.9099409525084882,0.08736526642857141,0.7517791000697692,0.0003387531946418662,32,8,10
274,3,70,55.510064125061035,5.8747498989105225,0.822,5,2,64,21,512,1792,0.047294579071162024,0.9330653636304956,0.08736526642857141,0.7517791000697692,0.0003387531946418662,32,8,10
275,3,71,134.66813111305237,11.792088031768799,0.819,6,4,32,31,512,768,0.07173739312335992,0.9099409525084882,0.17271807633273645,0.5319395438002031,0.002256638417822002,32,8,10
276,3,72,91.1297173500061,8.87170696258545,0.837,7,3,64,49,256,512,0.04827561352030267,0.9606200067794142,0.15496938111671676,0.37219476793247197,0.008878282784182973,32,8,10
277,3,73,33.55470061302185,5.956805229187012,0.784,3,2,64,29,512,1024,0.061286403067147256,0.9168004286499564,0.17694802607374682,0.8790706931685779,0.007340849570503188,32,8,10
278,3,74,102.75022959709167,8.810292959213257,0.845,8,3,64,16,128,1280,0.027978165477805246,0.9104029351242201,0.14391899321974774,0.5317349333290197,0.0014128844966073413,32,8,10
279,3,75,44.93666386604309,11.845629692077637,0.751,2,4,64,45,768,768,0.022642857384565507,0.9134323661637977,0.08652352229362173,0.4558426970559478,0.004135803956557274,32,8,10
280,3,76,33.45845365524292,5.924891471862793,0.812,3,2,64,16,128,1024,0.024577504071766072,0.9330653636304956,0.17271807633273645,0.5319395438002031,0.002256638417822002,32,8,10
281,3,77,55.444981813430786,5.886166572570801,0.818,5,2,64,21,512,1792,0.047294579071162024,0.913155784813002,0.15742903738570285,0.19927461562206672,0.009842182772019665,32,8,10
282,3,78,89.47635865211487,12.217388391494751,0.116,4,4,128,5,512,256,0.06031122667881102,0.9393859467399516,0.0665343760388888,0.6490689755696049,0.0005861674824415899,32,8,10
283,3,79,68.20278763771057,8.898537635803223,0.812,5,3,32,20,512,1280,0.008519148412302583,0.9687150216920433,0.08076824670341966,0.24235900571411956,0.0028341188416411904,32,8,10
284,3,80,22.32773232460022,8.805691719055176,0.731,1,3,32,32,768,768,0.00580315987416246,0.9229651288482803,0.14136114628906668,0.8541451048807024,0.0054616530815609346,32,8,10
285,3,81,79.5609028339386,8.83198595046997,0.831,6,3,64,29,256,1792,0.06583745429579393,0.9392276650312565,0.11340708455053196,0.9247851904880324,0.0037554587704654503,32,8,10
286,3,82,22.468605279922485,5.868891477584839,0.765,2,2,128,43,768,7,0.030959711494564095,0.9350727913621302,0.10529311136605529,0.3666668515930561,0.008430764108923768,32,8,10
287,3,83,90.98377394676208,8.909443378448486,0.842,7,3,32,14,512,512,0.009011527052936837,0.9375195781905303,0.11955731781057435,0.6480423988044435,0.0075890306496062725,32,8,10
288,3,84,133.58195686340332,11.870330095291138,0.835,6,4,64,33,256,1536,0.03731445819298825,0.9037395641755191,0.16152911499875153,0.21945916745410693,0.007257137387662874,32,8,10
289,3,85,80.84634923934937,8.9088876247406,0.835,6,3,32,21,768,768,0.013473904420814095,0.9190141842875291,0.15282348099033338,0.8810211953913655,0.002280088839510856,32,8,10
290,3,86,33.485636711120605,5.8754167556762695,0.79,3,2,64,38,512,1024,0.023022692114363627,0.936668191507735,0.10199637801823491,0.380799546269157,0.006246033129627687,32,8,10
