,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
57,3,14,48.32115721702576,6.819633960723877,0.956,5,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
58,3,15,22.26221489906311,6.64743185043335,0.922,2,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
59,3,16,33.00931477546692,6.863135814666748,0.958,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.0015438641096915935,32,8,10
60,3,17,77.69776105880737,6.735594749450684,0.972,8,2,128,36,256,768,0.09593070028244832,0.9197330627010414,0.10380772320269281,0.29550548928574516,0.007343131650845714,32,8,10
61,3,18,22.03583312034607,10.243578910827637,0.854,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
62,3,19,77.5325129032135,6.898697853088379,0.914,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
63,3,20,87.36749076843262,6.817558765411377,0.966,8,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
64,4,0,87.46384835243225,6.893757343292236,0.964,8,2,128,36,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
65,4,1,48.1640350818634,7.035599231719971,0.964,5,2,128,43,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
66,4,2,33.088767766952515,6.936812877655029,0.958,3,2,128,41,768,256,0.028039421728919094,0.9038859194018989,0.19269049127478116,0.5419146173488955,0.007343131650845714,32,8,10
67,4,3,55.44163489341736,6.711178779602051,0.962,5,2,128,43,512,768,0.00935957092787254,0.9193104740950231,0.14437036585170915,0.5351790776519638,0.007749739953908195,32,8,10
68,4,4,87.63471102714539,10.216110706329346,0.966,8,3,128,45,512,768,0.054867120379071224,0.9485196938865132,0.09892606699706,0.873144568710448,0.00020001733365496933,32,8,10
69,4,5,22.183411598205566,6.894043922424316,0.936,2,2,32,15,128,768,0.08478112855324292,0.9834766379252852,0.053625299934916805,0.4200052443154796,0.002282203598925124,32,8,10
70,4,6,44.44648361206055,13.548672676086426,0.948,2,4,64,42,128,512,0.03511889620605091,0.912736605878009,0.08680711841120445,0.7146124730697551,0.007690845899888553,32,8,10
71,4,7,87.4602198600769,6.806330680847168,0.912,8,2,3,4,512,1536,0.04999446270025716,0.9623472847238512,0.09102258594294105,0.31292507486190235,0.00010288996938087522,32,8,10
72,4,8,109.51261186599731,13.659055709838867,0.96,5,4,32,20,768,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.9035010910638733,0.001291027211386844,32,8,10
73,4,9,22.13421106338501,9.863924503326416,0.826,1,3,32,18,128,1536,0.0523702914827628,0.9430366891876418,0.06980183243202624,0.974500419674581,0.0001,32,8,10
74,4,10,109.77099537849426,13.542152404785156,0.956,5,4,32,20,768,768,0.09102319699384631,0.951390246417412,0.14740903302460404,0.9707795248619209,0.0025963507683407264,32,8,10
75,4,11,51.54000687599182,6.843174934387207,0.97,5,2,128,43,768,1792,0.047719030520559425,0.9174183875644236,0.0626228348625788,0.8833077345601589,0.001291027211386844,32,8,10
76,4,12,54.81521034240723,6.943216800689697,0.966,5,2,128,43,256,768,0.09593070028244832,0.9787232262815474,0.10380772320269281,0.29550548928574516,0.0015438641096915935,32,8,10
