,generation,individual index,training time (s),inference time (ms),accuracy,epochs,r,no_of_conv_kernels,secondary_capsule_vector,dense_1,dense_2,epsilon,m_plus,m_minus,lambda_,alpha,no_of_primary_capsules,primary_capsule_vector,no_of_secondary_capsules
0,1,0,78.8809335231781,8.747194528579712,0.965,6,3,32,40,512,1280,0.01710380067505696,0.9257956144434574,0.1928210031598232,0.6531595433557195,0.005347353177055639,32,8,10
1,1,1,177.9836757183075,11.443847894668579,0.959,8,4,32,39,768,256,0.04654591953199365,0.9618583310989428,0.1851551906610236,0.7923836414152606,0.008486092281310871,32,8,10
2,1,2,68.7166268825531,8.813907623291016,0.961,5,3,128,17,768,7,0.0036242338671005864,0.98730899528001,0.07385338078593431,0.18854964066783486,0.005100704358412251,32,8,10
3,1,3,22.93720054626465,11.476697444915771,0.898,1,4,128,28,512,768,0.0065761921987710905,0.9298888224617392,0.15200094052360047,0.4606801311522457,0.00983420226630192,32,8,10
4,1,4,111.72722005844116,11.42546558380127,0.964,5,4,32,8,512,512,0.0004317965306581036,0.9112467793196813,0.15148757421421136,0.8989215778748669,0.001766044768130265,32,8,10
5,1,5,102.80675148963928,8.590460300445557,0.96,8,3,128,8,128,512,0.012064412081626555,0.9632037874863385,0.07176903176490095,0.2949659926029965,0.00913789562047978,32,8,10
6,1,6,134.02146291732788,11.437843084335327,0.959,6,4,128,6,4,1792,0.02413844590498987,0.9849536045267142,0.16757252784843132,0.8145008784244369,0.0016442260728928286,32,8,10
7,1,7,45.31881046295166,8.587322473526001,0.951,3,3,32,37,512,1024,0.09627550310690457,0.9674285101754762,0.1606007825444764,0.18723165657818536,0.0044341236929909935,32,8,10
8,1,8,23.238158464431763,11.552537679672241,0.897,1,4,64,5,128,1792,0.06010601737438517,0.9224748047530748,0.19060643526324744,0.3462084126481739,0.005254540672623493,32,8,10
9,1,9,67.2865059375763,5.7920451164245605,0.963,6,2,32,31,128,1280,0.041251720696345834,0.9163989851031901,0.1923405076790301,0.9827336274500466,0.003920778737450353,32,8,10
10,1,10,66.15499138832092,8.612458229064941,0.957,3,3,64,44,768,1024,0.09293211645184915,0.985224839467531,0.16452001786477274,0.9437276887660063,0.00981167363446446,32,8,10
11,1,11,157.14515233039856,11.394362449645996,0.955,8,4,128,45,512,768,0.08515367380604422,0.9075304252983549,0.1209897281784618,0.4595323833287953,0.0073296016473634994,32,8,10
12,1,12,22.224992752075195,5.784523963928223,0.958,2,2,128,26,256,1536,0.026067725942062473,0.9076293713118051,0.06723442490131853,0.8564429143702615,0.006344068074664194,32,8,10
13,1,13,67.06688666343689,8.530222415924072,0.957,5,3,32,46,768,1792,0.02196500017775237,0.9896428807828263,0.12978426803853943,0.5885784447780892,0.0010310509826098708,32,8,10
14,1,14,80.54698371887207,11.51693320274353,0.962,9,4,32,19,512,256,0.08907989261062346,0.9245060370150701,0.19634197038990492,0.4706366051313178,0.00945321907015147,32,8,10
15,1,15,11.315557718276978,5.719207763671875,0.904,1,2,64,22,768,768,0.04178673793591667,0.9280118942901113,0.0721021020909832,0.44625466936096925,0.00904723984847511,32,8,10
16,1,16,44.04484724998474,5.778704643249512,0.962,8,2,128,25,256,1024,0.032183903036329856,0.9106245223503172,0.1209711323445425,0.8351704787012423,0.008300735094517803,32,8,10
17,1,17,103.73175978660583,11.4240882396698,0.959,8,4,128,36,768,1536,0.0013888807009446804,0.9645686820867543,0.05363073113545523,0.8557092385605995,0.00999419658235077,32,8,10
18,1,18,67.06890940666199,8.606489896774292,0.97,6,3,128,19,256,1280,0.07912984373032277,0.9451093999688203,0.18850234648665165,0.9306515965220542,0.004277589137877844,32,8,10
19,1,19,44.65800952911377,8.636894464492798,0.902,3,3,3,12,128,1536,0.05910239349290823,0.9204885097669933,0.16953100210260785,0.7954144100796688,0.002605833477635559,32,8,10
20,1,20,34.23196530342102,11.475342273712158,0.947,2,4,128,25,768,256,0.0002511361616978496,0.9121641319766853,0.1945638574496391,0.19765021066403277,0.004433943498414401,32,8,10
21,1,21,67.18712615966797,8.591232538223267,0.958,5,3,128,5,256,1024,0.017759523063253794,0.9729977009601096,0.06821897731205287,0.3200552249942387,0.000784259431657167,32,8,10
